date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-02-25,26.6171,26.9883,26.6087,26.904,27197243,27197243,-0.084364,-0.313,26.8666,"Feb 25, 14",0.0577633793070911
2014-02-26,26.7774,26.9968,26.7606,26.9883,25023439,25023439,0.084364,0.314,26.9326,"Feb 26, 14",0.061077736015223226
2014-02-27,26.8871,27.1993,26.8534,27.1908,22754494,22754494,0.202477,0.75,27.0705,"Feb 27, 14",0.06903926903297845
2014-02-28,27.098,27.3427,26.8702,27.0896,27517571,27517571,-0.10124,-0.372,27.1389,"Feb 28, 14",0.06506046833472257
2014-03-03,26.5918,27.1149,26.5918,26.9799,23791929,23791929,-0.109675,-0.405,26.7162,"Mar 3, 14",0.06074747983078308
2014-03-04,27.2836,27.6211,27.2836,27.5789,26342366,26342366,0.598992,2.22,27.5254,"Mar 4, 14",0.08429789107836515
2014-03-05,27.5451,27.7982,27.503,27.6295,22451734,22451734,0.050619,0.184,27.7611,"Mar 5, 14",0.08628729142749308
2014-03-06,27.6717,27.8067,27.3427,27.3849,20551400,20551400,-0.244658,-0.885,27.5395,"Mar 6, 14",0.07667054586629339
2014-03-07,27.427,27.5536,27.1486,27.3595,17610815,17610815,-0.025309,-0.092,27.2876,"Mar 7, 14",0.07567191407048617
2014-03-10,27.3511,27.4566,27.2414,27.3258,15958700,15958700,-0.033748,-0.123,27.347,"Mar 10, 14",0.07434695771148198
2014-03-11,27.2921,27.5198,27.1993,27.3511,24165672,24165672,0.025311,0.093,27.3625,"Mar 11, 14",0.07534165788604588
2014-03-12,27.1233,27.4777,26.9377,26.9799,32518265,32518265,-0.371207,-1.357,27.553,"Mar 12, 14",0.06074747983078308
2014-03-13,26.9883,27.0136,26.0772,26.2544,45895720,45895720,-0.725534,-2.689,25.7457,"Mar 13, 14",0.0322235677103811
2014-03-14,26.2797,26.5201,26.0097,26.3472,27112901,27112901,0.092798,0.353,26.4648,"Mar 14, 14",0.03587211222419684
2014-03-17,26.499,26.6003,26.3725,26.5075,21264210,21264210,0.160292,0.608,26.4825,"Mar 17, 14",0.04217450107726427
2014-03-18,26.5496,27.0432,26.5075,26.9377,23080384,23080384,0.430262,1.623,26.911,"Mar 18, 14",0.05908833566609529
2014-03-19,26.9377,27.0643,26.4821,26.7521,23082990,23082990,-0.185602,-0.689,26.1726,"Mar 19, 14",0.051791246638463816
2014-03-20,27.098,27.098,26.7521,26.9208,22696147,22696147,0.168729,0.631,26.8926,"Mar 20, 14",0.058423891675971534
2014-03-21,27.2752,27.4102,26.5413,27.1486,62719258,62719258,0.227785,0.846,25.6348,"Mar 21, 14",0.06738012486829066
2014-03-24,26.8027,26.9124,26.4315,26.5665,41807065,41807065,-0.582117,-2.144,26.6178,"Mar 24, 14",0.04449415761083249
2014-03-25,26.8027,26.9883,26.6509,26.8449,21139199,21139199,0.278404,1.048,26.8249,"Mar 25, 14",0.05543979115227955
2014-03-26,27.0052,27.3427,26.7184,27.1486,31579480,31579480,0.303713,1.131,27.1321,"Mar 26, 14",0.06738012486829066
2014-03-27,27.233,27.3174,26.9124,27.0811,27743994,27743994,-0.067489,-0.249,26.9851,"Mar 27, 14",0.06472628052903896
2014-03-28,27.1655,27.4017,26.7775,26.8955,21969901,21969901,-0.185604,-0.685,27.0278,"Mar 28, 14",0.05742919150140749
2014-03-31,26.963,27.1486,26.8534,27.098,18473249,18473249,0.202475,0.753,27.0565,"Mar 31, 14",0.06539072451916271
2014-04-01,26.9377,27.2077,26.7859,26.9546,21836775,21836775,-0.143422,-0.529,26.9454,"Apr 1, 14",0.05975277965621904
2014-04-02,26.9293,27.3258,26.8365,27.2414,21615821,21615821,0.286844,1.064,27.1754,"Apr 2, 14",0.07102866938210639
2014-04-03,27.3595,27.4102,27.1486,27.3342,20036574,20036574,0.092801,0.341,27.2784,"Apr 3, 14",0.07467721389592212
2014-04-04,27.4355,27.5789,27.0558,27.1318,26276720,26276720,-0.202474,-0.741,27.3159,"Apr 4, 14",0.06671961249941023
2014-04-07,26.5581,26.7521,26.1953,26.3219,54582482,54582482,-0.809905,-2.985,29.6602,"Apr 7, 14",0.034877412049632794
2014-04-08,26.3725,26.4821,26.0266,26.0435,34572690,34572690,-0.278403,-1.058,26.2191,"Apr 8, 14",0.023931778508185734
2014-04-09,26.1447,26.364,25.8325,26.3472,38686954,38686954,0.303711,1.166,26.1106,"Apr 9, 14",0.03587211222419684
2014-04-10,26.4737,26.5159,25.7397,25.8241,30444904,30444904,-0.523061,-1.985,25.9847,"Apr 10, 14",0.015305801500306753
2014-04-11,25.7313,25.7313,25.1661,25.1914,40821080,40821080,-0.632738,-2.45,25.3891,"Apr 11, 14",-0.009569566106279492
2014-04-14,25.3517,25.4191,24.9551,25.1998,28833929,28833929,0.008439,0.033,25.1938,"Apr 14, 14",-0.009239309921839347
2014-04-15,25.2842,25.436,24.972,25.2167,30079681,30079681,0.016869,0.067,25.1844,"Apr 15, 14",-0.008574865931715593
2014-04-16,25.436,25.4951,25.242,25.3854,29506945,29506945,0.168733,0.669,25.3627,"Apr 16, 14",-0.001942220894207879
2014-04-17,25.436,25.6469,25.3685,25.5204,26536813,26536813,0.134983,0.532,25.5199,"Apr 17, 14",0.003365467784295511
2014-04-21,25.765,26.1025,25.6469,26.035,30336778,30336778,0.514626,2.017,25.9269,"Apr 21, 14",0.02359759070250212
2014-04-22,26.0266,26.364,26.0266,26.1531,25974867,25974867,0.118109,0.454,26.2389,"Apr 22, 14",0.028240835390881756
2014-04-23,26.305,26.305,25.9506,26.0856,20493333,20493333,-0.067489,-0.258,26.0494,"Apr 23, 14",0.02558699105163006
2014-04-24,26.0688,26.0688,25.4782,25.9085,24963923,24963923,-0.177168,-0.679,25.7728,"Apr 24, 14",0.018624089829682205
2014-04-25,25.9253,25.9844,25.7693,25.9422,18669530,18669530,0.033746,0.13,25.8974,"Apr 25, 14",0.019949046188686387
2014-04-28,26.6509,27.2921,26.4653,27.0305,71421571,71421571,1.0883,4.195,26.889,"Apr 28, 14",0.06273688017991103
2014-04-29,27.0474,27.0727,26.4906,26.7943,39659341,39659341,-0.236222,-0.874,26.7195,"Apr 29, 14",0.053450390803151615
2014-04-30,26.7943,26.9462,26.3387,26.3893,36534514,36534514,-0.404951,-1.511,26.5516,"Apr 30, 14",0.03752732476764117
2014-05-01,26.2206,26.6424,26.1025,26.2797,41507996,41507996,-0.109676,-0.416,26.2881,"May 1, 14",0.033218267884945
2014-05-02,26.17,26.2037,25.7728,25.9422,41708460,41708460,-0.337459,-1.284,25.9614,"May 2, 14",0.019949046188686387
2014-05-05,25.5288,25.5373,25.1829,25.2757,54908732,54908732,-0.666483,-2.569,25.3183,"May 5, 14",-0.006255209398147369
2014-05-06,25.3095,25.3179,24.7468,24.8286,54719820,54719820,-0.447134,-1.769,25.1304,"May 6, 14",-0.023833487977102146
2014-05-07,24.8031,25.0925,24.556,24.7009,49056067,49056067,-0.127663,-0.514,24.8374,"May 7, 14",-0.028854168304842123
2014-05-08,24.786,25.0584,24.6669,24.8286,36094515,36094515,0.127675,0.517,24.8642,"May 8, 14",-0.023833487977102146
2014-05-09,24.769,24.8627,24.4915,24.7094,38996257,38996257,-0.119164,-0.48,24.6651,"May 9, 14",-0.028519980499158652
2014-05-12,24.9733,25.0031,24.7094,24.7946,21658093,21658093,0.085119,0.344,24.8089,"May 12, 14",-0.02517023919983645
2014-05-13,24.7775,25.0244,24.769,24.8541,26287428,26287428,0.059581,0.24,24.8731,"May 13, 14",-0.02283092456005159
2014-05-14,24.8031,24.9222,24.6158,24.769,26782297,26782297,-0.085119,-0.342,24.777,"May 14, 14",-0.02617673423813047
2014-05-15,24.7435,24.8371,24.6073,24.735,26836907,26836907,-0.034045,-0.137,24.7259,"May 15, 14",-0.027513485460864632
2014-05-16,24.6839,25.152,24.6839,24.786,35704300,35704300,0.051069,0.206,24.8536,"May 16, 14",-0.025508358626763247
2014-05-19,25.1776,25.2882,24.8967,24.9222,40994909,40994909,0.136188,0.549,25.1011,"May 19, 14",-0.020153490493339796
2014-05-20,25.1435,25.1435,24.8627,24.8967,24872164,24872164,-0.025535,-0.102,24.9898,"May 20, 14",-0.02115605391039049
2014-05-21,24.8967,25.4682,24.8541,25.1691,21444759,21444759,0.272372,1.094,25.1576,"May 21, 14",-0.01044631764354345
2014-05-22,25.1606,25.4244,25.152,25.2457,21451982,21451982,0.076606,0.304,25.3057,"May 22, 14",-0.007434695771148184
2014-05-23,25.1691,25.2287,25.0499,25.101,18933462,18933462,-0.144699,-0.573,25.1281,"May 23, 14",-0.013123751710255245
2014-05-27,25.4755,25.5266,25.1692,25.2031,26930669,26930669,0.102143,0.407,25.2432,"May 27, 14",-0.009109566420809286
2014-05-28,25.2797,25.3819,25.1946,25.2031,27369551,27369551,0,0,25.2663,"May 28, 14",-0.009109566420809286
2014-05-29,25.3053,25.3308,25.135,25.1946,24470229,24470229,-0.008511,-0.034,25.2153,"May 29, 14",-0.009443754226492757
2014-05-30,25.1606,25.3181,25.118,25.2201,26239799,26239799,0.025535,0.101,25.2328,"May 30, 14",-0.008441190809442204
2014-06-02,25.1861,25.3648,25.1861,25.2882,19999906,19999906,0.06809,0.27,25.7103,"Jun 2, 14",-0.0057637567427304085
2014-06-03,25.3393,25.3819,25.152,25.1861,24202687,24202687,-0.102139,-0.404,25.3986,"Jun 3, 14",-0.009777942032176369
2014-06-04,25.2031,25.3138,25.1265,25.2287,23406829,23406829,0.042558,0.169,25.2244,"Jun 4, 14",-0.008103071382515266
2014-06-05,25.2712,25.3538,25.0925,25.3308,19358977,19358977,0.102142,0.405,25.233,"Jun 5, 14",-0.0040888860930693065
2014-06-06,25.3734,25.4244,24.9733,25.0414,26817064,26817064,-0.2894,-1.142,25.2122,"Jun 6, 14",-0.015466997971283428
2014-06-09,25.0074,25.0499,24.8541,24.9818,24414475,24414475,-0.05958,-0.238,24.9397,"Jun 9, 14",-0.017810244232311614
2014-06-10,24.9733,25.1095,24.8967,25.1095,18212310,18212310,0.127675,0.511,25.0417,"Jun 10, 14",-0.012789563904571635
2014-06-11,25.0754,25.148,25.0074,25.0499,18743566,18743566,-0.059581,-0.237,25.0724,"Jun 11, 14",-0.015132810165599819
2014-06-12,25.0074,25.1861,24.9818,25.0669,24118677,24118677,0.017023,0.068,25.0993,"Jun 12, 14",-0.014464434554232736
2014-06-13,25.0754,25.1904,24.9903,25.135,19604327,19604327,0.068092,0.272,25.0963,"Jun 13, 14",-0.011787000487520941
2014-06-16,25.1095,25.2882,24.9563,25.2031,25028485,25028485,0.068096,0.271,25.1364,"Jun 16, 14",-0.009109566420809286
2014-06-17,25.1776,25.2116,25.0584,25.0925,18283381,18283381,-0.110653,-0.439,25.1289,"Jun 17, 14",-0.013457939515938716
2014-06-18,25.135,25.2882,24.9733,25.2882,19338165,19338165,0.195767,0.78,25.1298,"Jun 18, 14",-0.0057637567427304085
2014-06-19,25.2797,25.2882,25.1095,25.1861,20308232,20308232,-0.102139,-0.404,25.1676,"Jun 19, 14",-0.009777942032176369
2014-06-20,25.3138,25.467,25.2201,25.3478,31303024,31303024,0.161719,0.642,25.3535,"Jun 20, 14",-0.003420510481702225
2014-06-23,25.3734,25.4074,24.9648,25.0669,25188458,25188458,-0.280882,-1.108,25.0758,"Jun 23, 14",-0.014464434554232736
2014-06-24,25.0499,25.0925,24.9393,24.9393,23354055,23354055,-0.127677,-0.509,24.9951,"Jun 24, 14",-0.01948118326072939
2014-06-25,24.8116,25.3989,24.8116,25.3648,31517974,31517974,0.425585,1.706,25.2755,"Jun 25, 14",-0.0027521348703351428
2014-06-26,25.2968,25.3563,25.0925,25.1861,19472797,19472797,-0.178745,-0.705,25.2073,"Jun 26, 14",-0.009777942032176369
2014-06-27,25.2542,25.3223,25.0925,25.2542,30672693,30672693,0.068095,0.27,26.9104,"Jun 27, 14",-0.007100507965464573
2014-06-30,25.3308,25.3989,25.2116,25.2627,20566300,20566300,0.00851,0.034,25.3659,"Jun 30, 14",-0.006766320159781102
2014-07-01,25.2031,25.7223,25.1818,25.6032,25600160,25600160,0.340468,1.348,25.5632,"Jul 1, 14",0.006620850173777733
2014-07-02,25.5861,25.8926,25.5351,25.85,18501691,18501691,0.246839,0.964,25.7947,"Jul 2, 14",0.016324091402330754
2014-07-03,26.0543,26.0798,25.7819,25.9862,14852913,14852913,0.136186,0.527,25.9287,"Jul 3, 14",0.021678959535754203
2014-07-07,25.9521,26.0713,25.8585,25.9521,17593378,17593378,-0.034046,-0.131,25.9405,"Jul 7, 14",0.02033827669177671
2014-07-08,25.9436,25.9521,25.5521,25.6628,22440385,22440385,-0.289398,-1.115,25.6991,"Jul 8, 14",0.008964096434805916
2014-07-09,25.6372,25.7053,25.45,25.5776,20680419,20680419,-0.085116,-0.332,25.6015,"Jul 9, 14",0.005614355135483713
2014-07-10,25.3308,25.5691,25.1776,25.5351,20114399,20114399,-0.042559,-0.166,25.4115,"Jul 10, 14",0.0039434161070659385
2014-07-11,25.5691,25.6372,25.3648,25.5947,18359599,18359599,0.059582,0.233,25.524,"Jul 11, 14",0.006286662368094122
2014-07-14,25.6968,25.816,25.6235,25.7394,20483726,20483726,0.144699,0.565,25.7453,"Jul 14, 14",0.011975718307201183
2014-07-15,25.7053,26.0628,25.7053,25.8841,30883159,30883159,0.144697,0.562,25.8999,"Jul 15, 14",0.017664774246308246
2014-07-16,25.9692,26.3607,25.8458,26.3522,35413297,35413297,0.468145,1.809,26.1741,"Jul 16, 14",0.03606869328636359
2014-07-17,25.9862,26.1735,25.8245,26.1564,24389678,24389678,-0.195769,-0.743,26.0337,"Jul 17, 14",0.028370578891911958
2014-07-18,25.9862,26.1735,25.8245,26.1564,24403174,24403174,0,0,26.0337,"Jul 18, 14",0.028370578891911958
2014-07-21,25.9011,26.0798,25.7904,25.833,22763367,22763367,-0.323444,-1.237,25.8956,"Jul 21, 14",0.01565571579096353
2014-07-22,26.0032,26.1394,25.8755,25.9521,18742272,18742272,0.119163,0.461,25.999,"Jul 22, 14",0.02033827669177671
2014-07-23,26.1224,26.1224,25.8075,25.867,21115436,21115436,-0.085118,-0.328,25.9028,"Jul 23, 14",0.016992467013697835
2014-07-24,25.85,26.0202,25.8075,25.8245,14838961,14838961,-0.042555,-0.165,25.8728,"Jul 24, 14",0.01532152798528006
2014-07-25,25.8075,25.833,25.6032,25.6968,14504702,14504702,-0.127677,-0.494,25.6991,"Jul 25, 14",0.010300847657540082
2014-07-28,25.3563,25.6798,25.3478,25.6202,27297106,27297106,-0.076604,-0.298,25.5631,"Jul 28, 14",0.007289225785144815
2014-07-29,25.816,25.9521,25.2712,25.3053,37913591,37913591,-0.314934,-1.229,25.5389,"Jul 29, 14",-0.00509144951012
2014-07-30,25.3396,25.3654,24.9274,25.1249,33990600,33990600,-0.180335,-0.713,25.0853,"Jul 30, 14",-0.012184094233097919
2014-07-31,25.1249,25.1764,24.6441,24.6441,38357296,38357296,-0.480856,-1.914,24.8282,"Jul 31, 14",-0.03108732917105688
2014-08-01,24.6441,24.9875,24.6355,24.7815,31341919,31341919,0.137387,0.557,24.8134,"Aug 1, 14",-0.025685281582713368
2014-08-04,24.8587,24.8673,24.5582,24.687,24144726,24144726,-0.094452,-0.381,24.6761,"Aug 4, 14",-0.029400663657665797
2014-08-05,24.541,24.6527,24.292,24.3951,27686952,27686952,-0.291953,-1.183,24.4601,"Aug 5, 14",-0.04087706606696337
2014-08-06,24.3006,24.3779,24.1203,24.2834,23380186,23380186,-0.111629,-0.458,24.2745,"Aug 6, 14",-0.04526868699576953
2014-08-07,24.4208,24.4208,23.9743,24.0773,30515280,30515280,-0.206081,-0.849,24.1047,"Aug 7, 14",-0.0533717583782848
2014-08-08,24.1117,24.3865,23.9314,24.3349,30110284,30110284,0.257602,1.07,24.1853,"Aug 8, 14",-0.04324390205545151
2014-08-11,24.4981,24.5496,24.2061,24.2577,22055839,22055839,-0.077281,-0.318,24.3058,"Aug 11, 14",-0.04627911365530688
2014-08-12,24.2663,24.3521,24.0688,24.1117,20433209,20433209,-0.145975,-0.602,24.1642,"Aug 12, 14",-0.05201928067057733
2014-08-13,24.2577,24.4208,24.1976,24.2233,17429544,17429544,0.111628,0.463,24.2523,"Aug 13, 14",-0.04763159136301449
2014-08-14,24.2663,24.7214,24.189,24.6698,19994969,19994969,0.446513,1.843,24.5435,"Aug 14, 14",-0.030076902511519673
2014-08-15,24.7815,24.8158,24.3951,24.5925,21736655,21736655,-0.077281,-0.313,24.6082,"Aug 15, 14",-0.03311604573261823
2014-08-18,24.687,24.8502,24.6355,24.7643,22969591,22969591,0.171736,0.698,24.7483,"Aug 18, 14",-0.026361520436567244
2014-08-19,24.8759,24.9274,24.6333,24.8502,18851434,18851434,0.085867,0.347,24.8272,"Aug 19, 14",-0.022984257788541615
2014-08-20,24.7557,24.8845,24.6784,24.8072,15032899,15032899,-0.042934,-0.173,24.7833,"Aug 20, 14",-0.024674854923176025
2014-08-21,24.833,24.8931,24.6784,24.7471,24371476,24371476,-0.060107,-0.242,24.7652,"Aug 21, 14",-0.02703775929042098
2014-08-22,24.7815,24.8845,24.7471,24.833,16348816,16348816,0.085868,0.347,24.8434,"Aug 22, 14",-0.02366049664239549
2014-08-25,24.8416,24.979,24.8244,24.8244,16919958,16919958,-0.008586,-0.035,24.8663,"Aug 25, 14",-0.023998616069322288
2014-08-26,25.2881,25.3568,25.0992,25.2451,21118070,21118070,0.420751,1.695,25.1862,"Aug 26, 14",-0.007458285498608145
2014-08-27,25.3053,25.3911,25.2151,25.3224,23188549,23188549,0.077281,0.306,25.3144,"Aug 27, 14",-0.004419142277509591
2014-08-28,25.2709,25.4769,25.2108,25.228,20604008,20604008,-0.094453,-0.373,25.3032,"Aug 28, 14",-0.008130592731218553
2014-08-29,25.2967,25.3224,25.1507,25.2366,16784494,16784494,0.008585,0.034,25.2372,"Aug 29, 14",-0.007792473304291755
2014-09-02,25.082,25.2537,25.0391,25.1249,20718884,20718884,-0.11163,-0.442,25.1387,"Sep 2, 14",-0.012184094233097919
2014-09-03,25.2881,25.3568,25.0992,25.2451,21118570,21118570,0.120217,0.478,25.1862,"Sep 3, 14",-0.007458285498608145
2014-09-04,25.3568,25.3739,25.1593,25.2194,22374102,22374102,-0.02576,-0.102,25.262,"Sep 4, 14",-0.008468712158145491
2014-09-05,25.1593,25.4684,25.082,25.4598,17570111,17570111,0.240429,0.953,25.3183,"Sep 5, 14",0.0009829053108340593
2014-09-08,25.3997,25.4598,25.1593,25.2451,14627107,14627107,-0.214669,-0.843,25.301,"Sep 8, 14",-0.007458285498608145
2014-09-09,25.2623,25.2795,24.9103,25.0992,21640035,21640035,-0.145973,-0.578,25.0475,"Sep 9, 14",-0.013194520892635266
2014-09-10,25.1163,25.3568,25.0391,25.2795,19433442,19433442,0.180321,0.718,25.2366,"Sep 10, 14",-0.0061058077909006735
2014-09-11,25.2366,25.4512,25.1421,25.4426,18643671,18643671,0.16315,0.645,25.3546,"Sep 11, 14",0.00030666645698018403
2014-09-12,25.3053,25.4169,25.1936,25.2709,18226112,18226112,-0.171736,-0.675,25.2783,"Sep 12, 14",-0.006443927217827471
2014-09-15,25.2795,25.6917,25.2237,25.6917,24320580,24320580,0.42075,1.665,25.549,"Sep 15, 14",0.010100334974129998
2014-09-16,25.7174,25.8634,25.5457,25.8033,19603611,19603611,0.111629,0.434,25.7451,"Sep 16, 14",0.014488024281692836
2014-09-17,25.9235,26.1596,25.8462,26.0609,26216479,26216479,0.257605,0.998,26.0255,"Sep 17, 14",0.024615880604526123
2014-09-18,26.1124,26.3786,26.0523,26.2584,26425808,26425808,0.197494,0.758,26.2419,"Sep 18, 14",0.03238083256011459
2014-09-19,26.4129,26.4816,25.9836,26.1038,35022166,35022166,-0.154561,-0.589,26.1912,"Sep 19, 14",0.026302546117917203
2014-09-22,25.9836,26.078,25.7432,25.9149,24880231,24880231,-0.188911,-0.724,25.8906,"Sep 22, 14",0.018875713589255674
2014-09-23,25.6144,25.9578,25.331,25.8033,29182583,29182583,-0.111627,-0.431,25.7532,"Sep 23, 14",0.014488024281692836
2014-09-24,25.8548,26.1468,25.8205,26.0265,22080475,22080475,0.223256,0.865,26.0241,"Sep 24, 14",0.02326340289681851
2014-09-25,26.0437,26.0781,25.7346,25.7432,22601559,22601559,-0.283362,-1.089,25.8423,"Sep 25, 14",0.01212511991444802
2014-09-26,25.7346,25.7432,25.3867,25.5199,23789557,23789557,-0.223259,-0.867,25.5591,"Sep 26, 14",0.0033458096780788773
2014-09-29,25.477,25.623,25.3911,25.5629,19969777,19969777,0.042935,0.168,25.5409,"Sep 29, 14",0.005036406812713286
2014-09-30,25.5629,25.7518,25.3739,25.3911,25670326,25670326,-0.171735,-0.672,25.5108,"Sep 30, 14",-0.001718118483337696
2014-10-01,25.2194,25.2537,24.9188,25.0305,35887859,35887859,-0.360647,-1.42,25.0509,"Oct 1, 14",-0.015895544686807022
2014-10-02,25.0391,25.1508,24.8072,24.9532,28201985,28201985,-0.077278,-0.309,24.9286,"Oct 2, 14",-0.018934687907905715
2014-10-03,25.1507,25.1679,24.9017,25.0906,24079246,24079246,0.137387,0.551,25.092,"Oct 3, 14",-0.013532640319562203
2014-10-06,25.2022,25.2537,24.9103,25.0476,16506250,16506250,-0.042934,-0.171,25.0741,"Oct 6, 14",-0.015223237454196613
2014-10-07,24.9274,25.0047,24.7214,24.7214,24686621,24686621,-0.326298,-1.303,24.8627,"Oct 7, 14",-0.028048185949958327
2014-10-08,24.7385,25.2366,24.5067,25.228,29529138,29529138,0.506622,2.049,24.9119,"Oct 8, 14",-0.008130592731218553
2014-10-09,25.2451,25.2795,24.8416,24.8931,22839126,22839126,-0.334888,-1.327,25.0458,"Oct 9, 14",-0.02129759227515053
2014-10-10,24.9961,25.3053,24.9017,25.0133,32065292,32065292,0.120219,0.483,25.0775,"Oct 10, 14",-0.016571783540660755
2014-10-13,25.0391,25.1507,24.3993,24.4466,34089392,34089392,-0.56673,-2.266,24.8263,"Oct 13, 14",-0.03885228112664535
2014-10-14,24.5925,24.7299,24.3865,24.438,23260406,23260406,-0.008588,-0.035,24.544,"Oct 14, 14",-0.039190400553572285
2014-10-15,24.2061,24.3006,23.6652,24.2061,41183731,41183731,-0.231841,-0.949,24.0375,"Oct 15, 14",-0.04830783021686823
2014-10-16,23.9314,24.0516,23.6222,23.7854,37803059,37803059,-0.420752,-1.738,23.8378,"Oct 16, 14",-0.06484816078758236
2014-10-17,23.8798,24.0516,23.7253,23.897,32572812,32572812,0.111626,0.469,23.8908,"Oct 17, 14",-0.06046047148001953
2014-10-20,23.9314,24.0172,23.6995,23.9829,38925417,38925417,0.085871,0.359,23.8654,"Oct 20, 14",-0.0570832088319939
2014-10-21,24.146,24.4895,24.043,24.2834,36483573,36483573,0.300535,1.253,24.3113,"Oct 21, 14",-0.04526868699576953
2014-10-22,24.2577,24.4637,24.0516,24.3006,30788550,30788550,0.017175,0.071,24.3202,"Oct 22, 14",-0.0445924481419158
2014-10-23,24.6011,24.79,24.5324,24.5582,30775083,30775083,0.257604,1.06,24.6666,"Oct 23, 14",-0.03446459181908251
2014-10-24,24.7299,25.1335,24.6527,24.9961,28424946,28424946,0.437925,1.783,24.9523,"Oct 24, 14",-0.01724802239451463
2014-10-27,24.979,25.082,24.8587,24.9274,22967053,22967053,-0.068693,-0.275,24.9471,"Oct 27, 14",-0.019949046188686387
2014-10-28,25.0476,25.1593,24.7815,24.979,32386317,32386317,0.051521,0.207,24.9151,"Oct 28, 14",-0.01792032962712504
2014-10-29,26.3039,26.3386,25.9402,26.0181,19807392,19807392,1.0392,4.16,26.0737,"Oct 29, 14",0.022933146712378366
2014-10-30,25.2366,25.7432,25.2366,25.623,21097190,21097190,-0.395154,-1.519,25.5712,"Oct 30, 14",0.007399311179958243
2014-10-31,25.7689,25.9321,25.5972,25.7174,25196027,25196027,0.094454,0.369,25.7527,"Oct 31, 14",0.011110761633667345
2014-11-03,25.6745,25.9321,25.6401,25.9235,21736423,21736423,0.206083,0.801,25.8395,"Nov 3, 14",0.01921383301618261
2014-11-04,25.8806,26.018,25.6487,26.0008,24386112,24386112,0.077282,0.298,25.9117,"Nov 4, 14",0.022252976237281303
2014-11-05,26.3039,26.3386,25.9402,26.0181,19808464,19808464,0.017335,0.067,26.0737,"Nov 5, 14",0.022933146712378366
2014-11-06,26.0528,26.2087,25.9575,26.0181,16517411,16517411,0,0,26.0321,"Nov 6, 14",0.022933146712378366
2014-11-07,26.0961,26.0961,25.7756,25.9142,17267966,17267966,-0.103934,-0.399,25.8753,"Nov 7, 14",0.018848192240552387
2014-11-10,25.9488,26.226,25.8189,26.1567,22840409,22840409,0.242511,0.936,26.0947,"Nov 10, 14",0.028382373755641937
2014-11-11,26.1394,26.3299,26.0701,26.2606,15729781,15729781,0.103933,0.397,26.206,"Nov 11, 14",0.032467328227467916
2014-11-12,26.1827,26.4512,26.1827,26.3472,23469625,23469625,0.086612,0.33,26.3564,"Nov 12, 14",0.03587211222419684
2014-11-13,26.4339,26.5205,26.2087,26.3472,14352896,14352896,0,0,26.3779,"Nov 13, 14",0.03587211222419684
2014-11-14,26.3126,26.4685,26.174,26.278,18133000,18133000,-0.069289,-0.263,26.2758,"Nov 14, 14",0.03315143032380831
2014-11-17,25.9055,26.3386,25.8795,26.2606,26236768,26236768,-0.017323,-0.066,26.115,"Nov 17, 14",0.032467328227467916
