date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-11-14,139.2669,141.3202,138.9146,141.0367,4978415,4978415,1.177,0.842,140.7618,"Nov 14, 14",-0.04830260690482597
2014-11-17,141.0367,141.7326,140.6587,141.0367,4798933,4798933,0,0,141.2107,"Nov 17, 14",-0.04830260690482597
2014-11-18,141.5264,141.5436,139.0864,139.0864,5412495,5412495,-1.9503,-1.383,139.5557,"Nov 18, 14",-0.06146297882045869
2014-11-19,139.2239,139.2669,138.2874,138.6912,3802631,3802631,-0.395204,-0.284,138.6514,"Nov 19, 14",-0.06412973725816463
2014-11-20,138.2789,138.7514,137.2908,138.0125,4183102,4183102,-0.678722,-0.489,137.7317,"Nov 20, 14",-0.06870951699417457
2014-11-21,139.0349,139.138,138.107,138.2531,4076875,4076875,0.240559,0.174,138.5388,"Nov 21, 14",-0.06708597934206914
2014-11-24,138.7857,140.779,138.3734,139.3098,6619032,6619032,1.0567,0.764,139.6879,"Nov 24, 14",-0.059955504541654235
2014-11-25,139.7394,140.4697,138.8029,138.9748,4062378,4062378,-0.335065,-0.241,139.2758,"Nov 25, 14",-0.06221604117280691
2014-11-26,139.1208,139.2669,138.3304,139.138,3967223,3967223,0.163236,0.117,138.8118,"Nov 26, 14",-0.06111478870055572
2014-11-28,139.8253,140.358,138.6998,139.327,2405512,2405512,0.189011,0.136,139.6325,"Nov 28, 14",-0.05983944116835325
2014-12-01,138.8717,140.3107,138.6225,138.7857,4168384,4168384,-0.541261,-0.388,138.9519,"Dec 1, 14",-0.06349206349206349
2014-12-02,139.5848,139.8081,138.8717,139.7566,3465747,3465747,0.970832,0.7,139.4405,"Dec 2, 14",-0.05694055598404533
2014-12-03,139.5848,141.346,139.181,141.346,6434994,6434994,1.5894,1.137,140.5393,"Dec 3, 14",-0.046215490546570676
2014-12-04,140.9078,141.3288,140.0487,140.9422,3862916,3862916,-0.403797,-0.286,140.805,"Dec 4, 14",-0.048940280670927115
2014-12-05,140.5642,141.3288,139.9628,140.2721,3013500,3013500,-0.67013,-0.475,140.2971,"Dec 5, 14",-0.05346202872028657
2014-12-08,140.2893,140.2893,138.7857,139.0607,2851383,2851383,-1.2114,-0.864,139.3517,"Dec 8, 14",-0.06163639909335607
2014-12-09,138.1844,140.0573,138.15,140.0315,3865905,3865905,0.970832,0.698,139.2983,"Dec 9, 14",-0.05508556637239201
2014-12-10,140.0487,140.3236,137.4884,137.9008,4082384,4082384,-2.1307,-1.522,138.3711,"Dec 10, 14",-0.06946325413357671
2014-12-11,138.1672,139.98,137.9094,138.382,3989571,3989571,0.481119,0.349,139.0759,"Dec 11, 14",-0.06621617882936583
2014-12-12,137.6775,137.8922,133.4505,133.4934,8611748,8611748,-4.8885,-3.533,134.811,"Dec 12, 14",-0.09920381875489631
2014-12-15,133.966,134.661,131.3112,131.5002,6500311,6500311,-1.9932,-1.493,132.2754,"Dec 15, 14",-0.11265367431672739
2014-12-16,130.6153,133.0725,129.3008,130.0826,6782593,6782593,-1.4176,-1.078,131.0881,"Dec 16, 14",-0.12221945559530036
2014-12-17,130.1772,131.7133,129.8249,130.5294,5139465,5139465,0.446752,0.343,130.442,"Dec 17, 14",-0.11920450703769145
2014-12-18,131.947,135.4695,131.7064,135.4695,7302356,7302356,4.9401,3.785,134.0973,"Dec 18, 14",-0.08586935177931211
2014-12-19,135.3062,137.8149,135.3062,136.1826,8864850,8864850,0.713089,0.526,136.2861,"Dec 19, 14",-0.08105744529670038
2014-12-22,136.0279,139.1036,136.0279,138.6998,4682509,4682509,2.5173,1.848,138.2989,"Dec 22, 14",-0.06407170557151413
2014-12-23,139.3786,139.9542,138.8459,139.3872,4044220,4044220,0.687315,0.496,139.4648,"Dec 23, 14",-0.05943321936179979
2014-12-24,139.937,140.0315,138.8459,139.0263,1869977,1869977,-0.360843,-0.259,139.5213,"Dec 24, 14",-0.06186852583995805
2014-12-26,139.4129,140.1174,139.1895,139.4731,1912310,1912310,0.446756,0.321,139.7038,"Dec 26, 14",-0.05885357728234914
2014-12-29,139.181,139.4731,136.9901,137.9008,3331833,3331833,-1.5722,-1.127,137.877,"Dec 29, 14",-0.06946325413357671
2014-12-30,137.4799,138.1672,137.2823,137.5056,2829904,2829904,-0.395204,-0.287,137.6462,"Dec 30, 14",-0.07213001257128285
2014-12-31,137.8149,138.7514,137.7891,137.8407,4011909,4011909,0.335063,0.244,138.2409,"Dec 31, 14",-0.06986880115307606
2015-01-02,138.5882,140.3064,138.3218,139.2325,5525466,5525466,1.3918,1.01,139.4822,"Jan 2, 15",-0.06047711493445458
2015-01-05,138.5538,138.5538,136.7668,137.0417,4880389,4880389,-2.1908,-1.573,137.2164,"Jan 5, 15",-0.07526034971513863
2015-01-06,137.1792,137.4283,133.313,134.0862,6146712,6146712,-2.9554,-2.157,134.682,"Jan 6, 15",-0.09520368109833739
2015-01-07,135.0571,135.0571,132.3336,133.2099,4701839,4701839,-0.876324,-0.654,133.093,"Jan 7, 15",-0.10111684005320012
2015-01-08,134.2323,136.6413,133.6395,136.1052,4241113,4241113,2.8953,2.173,135.7785,"Jan 8, 15",-0.08157973047655483
2015-01-09,136.1052,137.7548,135.1,136.698,4488347,4488347,0.59281,0.436,136.3746,"Jan 9, 15",-0.07757959281999571
2015-01-12,136.6035,136.8183,133.8199,134.4041,4187638,4187638,-2.2939,-1.678,134.7909,"Jan 12, 15",-0.0930585330534316
2015-01-13,135.1086,137.4369,133.7512,134.722,4377510,4377510,0.317882,0.237,135.726,"Jan 13, 15",-0.09091338500852582
2015-01-14,133.0467,134.4471,132.0844,133.8543,4690294,4690294,-0.867733,-0.644,133.3508,"Jan 14, 15",-0.09676851227673824
2015-01-15,134.6189,134.8595,132.4453,132.7975,4251723,4251723,-1.0567,-0.789,133.1933,"Jan 15, 15",-0.10389966186420704
2015-01-16,132.1532,135.4265,132.1532,135.0055,5756041,5756041,2.208,1.663,134.3037,"Jan 16, 15",-0.089000363710222
2015-01-20,134.6275,135.1688,132.3336,134.8423,8392773,8392773,-0.163237,-0.121,133.9617,"Jan 20, 15",-0.09010161618247318
2015-01-21,131.4745,132.7374,129.7905,130.6669,11897123,11897123,-4.1754,-3.097,130.6758,"Jan 21, 15",-0.11827667483833784
2015-01-22,130.538,133.7855,130.3833,133.502,6120113,6120113,2.8352,2.17,132.4673,"Jan 22, 15",-0.09914578706824581
2015-01-23,133.1927,135.4007,133.0725,133.9144,4834847,4834847,0.412389,0.309,134.44,"Jan 23, 15",-0.09636296525723888
2015-01-26,135.9678,136.9987,133.8285,134.3354,7888143,7888143,0.420978,0.314,135.5105,"Jan 26, 15",-0.09352211175958146
2015-01-27,133.1154,133.2443,131.0964,132.0243,5659568,5659568,-2.3111,-1.72,132.1149,"Jan 27, 15",-0.10911711536631814
2015-01-28,132.3078,132.7632,130.2029,130.2029,4495933,4495933,-1.8214,-1.38,131.3819,"Jan 28, 15",-0.12140768676924774
2015-01-29,130.0569,133.6653,128.4589,133.5794,8320847,8320847,3.3764,2.593,131.3273,"Jan 29, 15",-0.09862350188839156
2015-01-30,132.2305,133.3732,131.483,131.715,6563570,6563570,-1.8643,-1.396,132.1228,"Jan 30, 15",-0.11120423172457343
2015-02-02,132.3078,132.8749,130.1686,132.8749,4712247,4712247,1.1598,0.881,131.4671,"Feb 2, 15",-0.10337737668435279
2015-02-03,132.9522,136.2599,132.9522,136.1482,5539406,5539406,3.2733,2.463,135.1073,"Feb 3, 15",-0.08128957204330235
2015-02-04,135.0657,136.3544,134.6275,134.8509,3678459,3678459,-1.2973,-0.953,135.3473,"Feb 4, 15",-0.0900435844958227
2015-02-05,135.1344,136.2513,135.0142,135.6671,5253637,5253637,0.816182,0.605,135.6248,"Feb 5, 15",-0.08453597256045914
2015-02-06,136.1256,136.7658,135.1653,135.5892,3256452,3256452,-0.077862,-0.057,135.8842,"Feb 6, 15",-0.08506163167558388
2015-02-09,134.9663,136.264,134.4472,134.75,3057726,3057726,-0.839214,-0.619,135.1654,"Feb 9, 15",-0.09072444463338476
2015-02-10,135.6065,137.1811,134.1703,137.1811,4440614,4440614,2.4311,1.804,136.0387,"Feb 10, 15",-0.07431969656175755
2015-02-11,136.489,137.6397,135.9785,136.8697,3626658,3626658,-0.311461,-0.227,136.8258,"Feb 11, 15",-0.07642098344814832
2015-02-12,137.3195,137.9944,136.7745,137.1465,3333063,3333063,0.276852,0.202,137.2343,"Feb 12, 15",-0.07455317288246753
2015-02-13,137.3714,139.1191,137.2503,138.773,3706919,3706919,1.6265,1.186,138.6479,"Feb 13, 15",-0.06357776144793104
2015-02-17,138.2107,139.6468,138.1934,139.2575,2894508,2894508,0.484494,0.349,139.1414,"Feb 17, 15",-0.06030841817093569
2015-02-18,140.0362,140.5639,138.9807,140.3217,4358385,4358385,1.0642,0.764,140.1555,"Feb 18, 15",-0.053127334341465174
2015-02-19,140.2005,142.3116,139.6728,141.7925,3504380,3504380,1.4708,1.048,141.347,"Feb 19, 15",-0.043202566350124066
2015-02-20,141.5762,142.1818,140.2352,141.5848,3352982,3352982,-0.20764,-0.146,141.401,"Feb 20, 15",-0.04460409906143861
2015-02-23,142.0866,142.2337,140.5899,140.9446,2714434,2714434,-0.640224,-0.452,141.0953,"Feb 23, 15",-0.048924085781629344
2015-02-24,140.5812,142.7441,139.7334,142.6057,4701626,4701626,1.6611,1.179,141.642,"Feb 24, 15",-0.03771519802638267
2015-02-25,142.7009,142.7182,140.6591,140.8581,4004559,4004559,-1.7476,-1.226,141.1902,"Feb 25, 15",-0.04950777658340458
2015-02-26,141.6627,142.0087,138.228,139.1797,7110772,7110772,-1.6784,-1.192,139.5213,"Feb 26, 15",-0.06083340249900633
2015-02-27,139.3354,140.4082,138.5654,140.1054,4410037,4410037,0.92573,0.665,139.9142,"Feb 27, 15",-0.05458689873943022
2015-03-02,139.8804,140.0621,138.2627,138.8422,5917862,5917862,-1.2631,-0.902,138.7981,"Mar 2, 15",-0.06311080880651088
2015-03-03,138.6606,139.941,138.427,139.3181,3234401,3234401,0.475845,0.343,139.2612,"Mar 3, 15",-0.05989949721616603
2015-03-04,138.8941,138.9114,137.3195,137.9252,3633635,3633635,-1.3929,-1,137.9665,"Mar 4, 15",-0.0692986060923824
2015-03-05,138.3058,139.7247,138.17,139.4479,3791660,3791660,1.5227,1.104,139.2696,"Mar 5, 15",-0.05902362361997603
2015-03-06,138.5913,139.6728,136.7485,137.1292,4540174,4540174,-2.3186,-1.663,137.7736,"Mar 6, 15",-0.07466991104282261
2015-03-09,136.8697,139.4219,136.8697,139.0931,5193874,5193874,1.9639,1.432,138.6869,"Mar 9, 15",-0.06141776808783567
2015-03-10,138.0809,138.6259,136.5322,136.5322,4600968,4600968,-2.5609,-1.841,137.3286,"Mar 10, 15",-0.07869838975565287
2015-03-11,137.1898,137.6829,134.91,135.6584,5709890,5709890,-0.873821,-0.64,135.878,"Mar 11, 15",-0.08459467903416373
2015-03-12,135.1999,137.3195,135.1999,136.6793,4567346,4567346,1.0209,0.753,136.1448,"Mar 12, 15",-0.07770577799910779
2015-03-13,136.2294,136.2813,132.7168,133.4782,6064120,6064120,-3.2011,-2.342,133.612,"Mar 13, 15",-0.09930638638711592
2015-03-16,134.1444,135.9093,133.9281,135.9007,3749638,3749638,2.4225,1.815,135.2168,"Mar 16, 15",-0.08295967000213901
2015-03-17,135.1393,136.0823,134.4212,135.7968,3311943,3311943,-0.103822,-0.076,135.49,"Mar 17, 15",-0.08366077375132343
2015-03-18,135.7017,139.0326,134.7932,138.2626,5738827,5738827,2.4657,1.816,137.4923,"Mar 18, 15",-0.06702187457193196
2015-03-19,138.1674,139.2229,137.3974,138.2626,3878559,3878559,0,0,138.5481,"Mar 19, 15",-0.06702187457193196
2015-03-20,139.2489,141.0225,138.7298,140.9186,9006417,9006417,2.6561,1.921,140.3185,"Mar 20, 15",-0.04909953041568902
2015-03-23,140.8235,143.0556,140.7889,142.4327,5930127,5930127,1.514,1.074,142.5138,"Mar 23, 15",-0.03888257962993314
2015-03-24,142.5711,142.6576,140.9359,141.0225,4346145,4346145,-1.4102,-0.99,141.3626,"Mar 24, 15",-0.048398426666504596
2015-03-25,141.0917,141.0917,137.7348,137.7348,5428930,5428930,-3.2876,-2.331,138.5487,"Mar 25, 15",-0.07058340064334187
2015-03-26,137.7954,139.5084,137.4839,138.9374,4396024,4396024,1.2026,0.873,138.8875,"Mar 26, 15",-0.062468411531031054
2015-03-27,139.1104,139.2056,137.7608,138.773,3477923,3477923,-0.164383,-0.118,138.5062,"Mar 27, 15",-0.06357776144793104
2015-03-30,139.5603,141.5416,139.5084,140.737,4138018,4138018,1.9639,1.415,140.7755,"Mar 30, 15",-0.05032494370588998
2015-03-31,139.3613,140.4428,138.773,138.8595,4255368,4255368,-1.8774,-1.334,139.5381,"Mar 31, 15",-0.0629940706461558
2015-04-01,138.6259,138.9634,137.034,137.7175,3700791,3700791,-1.142,-0.822,137.5779,"Apr 1, 15",-0.07070013880369695
2015-04-02,138.0117,140.6245,137.4666,138.8163,4671578,4671578,1.0988,0.798,138.6583,"Apr 2, 15",-0.06328557865351626
2015-04-06,138.1588,140.8494,137.304,140.1919,3465682,3465682,1.3756,0.991,139.8092,"Apr 6, 15",-0.054003207937654986
2015-04-07,139.8718,141.7492,139.8285,140.2179,3147975,3147975,0.025954,0.019,140.82,"Apr 7, 15",-0.0538277633035955
2015-04-08,139.915,141.4983,139.3008,140.0275,2524323,2524323,-0.190338,-0.136,140.2569,"Apr 8, 15",-0.05511255785455496
2015-04-09,139.8977,140.5639,139.0499,140.4514,2263490,2263490,0.423934,0.303,139.9898,"Apr 9, 15",-0.052252135532329276
2015-04-10,140.4514,141.308,139.5084,140.9013,2515703,2515703,0.449889,0.32,140.7669,"Apr 10, 15",-0.0492162685760441
2015-04-13,140.4774,141.8876,140.4688,140.4861,3868911,3868911,-0.415282,-0.295,140.8718,"Apr 13, 15",-0.0520179844245652
2015-04-14,140.5207,140.7934,139.1104,140.4168,2719287,2719287,-0.069215,-0.049,140.1466,"Apr 14, 15",-0.052485611853039446
2015-04-15,140.7023,142.7182,140.5899,142.0001,3498756,3498756,1.5833,1.128,141.9058,"Apr 15, 15",-0.04180170842586342
2015-04-16,141.2907,141.8703,140.6245,141.1349,3136947,3136947,-0.865167,-0.609,141.2281,"Apr 16, 15",-0.047639966017723974
2015-04-17,139.941,140.0362,138.4529,139.0066,4314432,4314432,-2.1283,-1.508,139.1334,"Apr 17, 15",-0.0620014588896109
2015-04-20,140.2438,144.1717,140.0708,143.7564,9609204,9609204,4.7498,3.417,142.9277,"Apr 20, 15",-0.029950423395136924
2015-04-21,143.6785,144.8119,141.9309,142.1126,9683592,9683592,-1.6438,-1.143,142.9325,"Apr 21, 15",-0.0410425729900287
2015-04-22,142.225,143.618,140.9273,143.0643,4024789,4024789,0.951686,0.67,142.6295,"Apr 22, 15",-0.03462062459639291
2015-04-23,142.9518,148.7311,142.8739,147.2863,8235607,8235607,4.222,2.951,147.0359,"Apr 23, 15",-0.006131115173329032
2015-04-24,147.2776,147.814,145.9885,146.8883,3888439,3888439,-0.397976,-0.27,146.7506,"Apr 24, 15",-0.00881676764854933
2015-04-27,147.8486,148.3677,147.3382,147.7102,3168575,3168575,0.82191,0.56,147.8102,"Apr 27, 15",-0.0032706928511035383
2015-04-28,147.7967,151.1363,147.0959,150.4701,5816654,5816654,2.7599,1.868,149.6266,"Apr 28, 15",0.015352755054323815
2015-04-29,150.0202,151.5172,149.5011,150.8854,4518381,4518381,0.41528,0.276,150.5119,"Apr 29, 15",0.018155145689899007
2015-04-30,150.3403,150.7816,147.3382,148.1947,5062913,5062913,-2.6907,-1.783,148.7206,"Apr 30, 15",-0.0000013495741080038356
2015-05-01,149.8472,150.5393,149.1723,150.2538,3312052,3312052,2.0591,1.389,149.9067,"May 1, 15",0.013893190656358773
2015-05-04,150.9459,152.5292,150.2798,150.5134,4027978,4027978,0.259549,0.173,151.1443,"May 4, 15",0.015644937848738386
2015-05-05,150.1154,150.7383,148.7744,149.7434,3593620,3593620,-0.770001,-0.512,149.7222,"May 5, 15",0.010449077532357852
2015-05-06,150.7197,151.7222,147.198,148.2353,3612606,3612606,-1.5081,-1.007,148.2538,"May 6, 15",0.0002726139698465016
2015-05-07,147.8692,149.9177,147.3549,149.0547,2472687,2472687,0.819416,0.553,149.0134,"May 7, 15",0.005801819090940424
2015-05-08,150.7546,151.0945,150.1444,150.5279,3092602,3092602,1.4732,0.988,150.5105,"May 8, 15",0.01574278197157931
2015-05-11,150.5018,150.7981,148.9414,149.168,2661030,2661030,-1.3599,-0.903,149.6248,"May 11, 15",0.006566352823207928
2015-05-12,148.6712,149.4905,147.1805,148.6712,2962412,2962412,-0.496878,-0.333,148.5477,"May 12, 15",0.0032140107385612397
2015-05-13,149.2726,150.5802,148.8455,150.1792,2457521,2457521,1.5081,1.014,150.1683,"May 13, 15",0.013389799514018492
2015-05-14,151.2427,152.0273,150.9986,151.7222,2439070,2439070,1.5429,1.027,151.5625,"May 14, 15",0.02380176375840192
2015-05-15,151.6001,152.036,150.4582,151.0335,2916579,2916579,-0.688656,-0.454,151.0453,"May 15, 15",0.019154505316984687
2015-05-18,151.1904,151.234,150.1967,150.8592,1970630,1970630,-0.17434,-0.115,150.8364,"May 18, 15",0.017978351481731134
2015-05-19,150.7807,151.4606,149.8741,151.2253,2523002,2523002,0.366118,0.243,150.7491,"May 19, 15",0.020448746886701327
2015-05-20,151.0945,152.0621,150.3361,151.4694,2300693,2300693,0.24408,0.161,151.4798,"May 20, 15",0.022095902085699424
2015-05-21,151.0858,151.8006,150.8374,151.1032,2295596,2295596,-0.36612,-0.242,151.2532,"May 21, 15",0.019624831893675136
2015-05-22,150.8417,151.1468,150.1008,150.1269,2849692,2849692,-0.976321,-0.646,150.4172,"May 22, 15",0.013036885884737035
2015-05-26,150.031,150.0397,147.4333,148.305,3854170,3854170,-1.8219,-1.214,148.1184,"May 26, 15",0.000742940546537141
2015-05-27,149.2029,150.3536,148.6188,149.9351,2764378,2764378,1.6301,1.099,149.8804,"May 27, 15",0.011742644315020395
2015-05-28,149.4557,149.7957,148.767,149.6823,1731372,1731372,-0.252797,-0.169,149.367,"May 28, 15",0.010036782642317705
2015-05-29,149.3685,149.3685,147.8866,147.8866,4091981,4091981,-1.7957,-1.2,148.3484,"May 29, 15",-0.0020803684877145076
2015-06-01,148.3748,149.0983,147.3461,148.3486,2985479,2985479,0.46201,0.312,148.3546,"Jun 1, 15",0.0010371477021140056
2015-06-02,147.8953,148.584,146.8231,147.8866,2571862,2571862,-0.46201,-0.311,147.8143,"Jun 2, 15",-0.0020803684877145076
2015-06-03,148.6276,149.5517,147.8692,148.122,2131031,2131031,0.235362,0.159,148.5429,"Jun 3, 15",-0.0004919197624208105
2015-06-04,147.782,148.7147,146.3873,146.7795,3079334,3079334,-1.3424,-0.906,147.2644,"Jun 4, 15",-0.0095509359633832
2015-06-05,146.6662,147.2418,145.7509,145.9252,3100505,3100505,-0.85428,-0.582,146.1951,"Jun 5, 15",-0.015315641766349588
2015-06-08,145.7248,145.8206,143.8506,144.1295,3758726,3758726,-1.7957,-1.231,144.3771,"Jun 8, 15",-0.02743279289638161
2015-06-09,144.1295,144.7223,142.4122,144.4259,3395901,3395901,0.296383,0.206,143.9531,"Jun 9, 15",-0.025432724068102056
2015-06-10,145.132,147.66,144.7571,147.2503,4680545,4680545,2.8244,1.956,147.0264,"Jun 10, 15",-0.0063740385127961895
2015-06-11,147.5466,148.5753,146.919,147.1282,3464013,3464013,-0.12204,-0.083,147.6204,"Jun 11, 15",-0.007197953505822382
2015-06-12,146.6488,146.7098,145.3063,145.5678,3065085,3065085,-1.5604,-1.061,145.6896,"Jun 12, 15",-0.017727330697614996
2015-06-15,144.1208,145.0884,143.1793,144.9315,4245657,4245657,-0.636351,-0.437,144.3139,"Jun 15, 15",-0.02202100072269687
2015-06-16,144.9925,145.9252,144.6264,145.4371,3249842,3249842,0.505594,0.349,145.2077,"Jun 16, 15",-0.018609277377291684
2015-06-17,145.5766,146.3154,144.792,145.7248,2862993,2862993,0.287668,0.198,145.6872,"Jun 17, 15",-0.016667915022716723
2015-06-18,145.6201,147.0759,145.6201,146.6662,3330864,3330864,0.941452,0.646,146.5224,"Jun 18, 15",-0.010315469695650704
2015-06-19,146.117,146.8144,145.3761,145.5678,7073984,7073984,-1.0984,-0.749,145.8128,"Jun 19, 15",-0.017727330697614996
2015-06-22,146.1432,146.7447,145.7509,146.2129,2335796,2335796,0.645072,0.443,146.3023,"Jun 22, 15",-0.013374279411774626
2015-06-23,146.7795,148.1656,146.0761,146.9887,3701637,3701637,0.775825,0.531,147.1945,"Jun 23, 15",-0.008139281446257567
2015-06-24,147.0672,147.1805,145.4285,145.5504,3548093,3548093,-1.4383,-0.979,145.9275,"Jun 24, 15",-0.01784474364502418
2015-06-25,146.2739,146.5616,144.7746,144.7746,2408885,2408885,-0.775826,-0.533,145.2605,"Jun 25, 15",-0.023079741610541236
2015-06-26,144.9053,145.4123,144.0336,144.2341,8945985,8945985,-0.540465,-0.373,144.4584,"Jun 26, 15",-0.026726965637818696
2015-06-29,142.8917,144.1382,141.9938,142.0635,3314684,3314684,-2.1706,-1.505,142.7423,"Jun 29, 15",-0.0413738934335796
2015-06-30,142.9527,142.9614,141.3226,141.7933,3597288,3597288,-0.270234,-0.19,141.9464,"Jun 30, 15",-0.04319716805369147
2015-07-01,142.9353,144.3649,142.6127,143.3886,3214547,3214547,1.5952,1.125,143.3984,"Jul 1, 15",-0.03243229018002639
2015-07-02,143.8767,144.1121,143.3275,143.9116,2852696,2852696,0.523029,0.365,143.7684,"Jul 2, 15",-0.028903153887212023
2015-07-06,142.8132,144.0336,142.543,143.5978,3079833,3079833,-0.313817,-0.218,143.373,"Jul 6, 15",-0.03102063566290057
2015-07-07,143.7808,144.1382,141.42,143.8331,3549861,3549861,0.235363,0.164,142.8411,"Jul 7, 15",-0.029432861724661162
2015-07-08,142.9614,143.7808,141.8107,142.2292,2776286,2776286,-1.604,-1.115,142.4767,"Jul 8, 15",-0.04025577128497673
2015-07-09,144.1295,144.2777,142.6999,142.8307,4199708,4199708,0.601485,0.423,143.4735,"Jul 9, 15",-0.03619692715471304
2015-07-10,144.4085,145.9252,144.2821,145.533,4538349,4538349,2.7023,1.892,145.3602,"Jul 10, 15",-0.017962156592433363
2015-07-13,146.3873,148.0958,146.0299,147.6512,4228963,4228963,2.1183,1.456,147.5995,"Jul 13, 15",-0.003668817213008013
2015-07-14,147.6948,147.7907,146.6575,146.98,3025263,3025263,-0.671222,-0.455,146.9749,"Jul 14, 15",-0.008197987919962159
2015-07-15,146.8667,147.5554,146.4483,146.9103,1998004,1998004,-0.069736,-0.047,146.9736,"Jul 15, 15",-0.008668314496652606
2015-07-16,147.7297,149.1419,147.4595,149.0634,3529874,3529874,2.1531,1.466,148.6979,"Jul 16, 15",0.005860525564645016
2015-07-17,148.4794,150.3884,148.2789,150.3797,4356404,4356404,1.3163,0.883,149.5865,"Jul 17, 15",0.014742747557439725
2015-07-20,150.6238,151.4868,150.0572,150.9986,7377818,7377818,0.618918,0.412,150.8826,"Jul 20, 15",0.018919004635112414
2015-07-21,143.2578,145.0099,141.2354,142.1507,13752277,13752277,-8.8479,-5.86,142.6951,"Jul 21, 15",-0.040785479122425874
2015-07-22,141.8543,142.1503,139.213,139.7797,7181841,7181841,-2.3711,-1.668,140.3341,"Jul 22, 15",-0.05678468017455391
2015-07-23,139.7099,141.8718,139.3264,140.9826,5034246,5034246,1.203,0.861,140.7611,"Jul 23, 15",-0.0486676667010808
2015-07-24,140.5991,141.157,138.9602,139.2566,3778186,3778186,-1.726,-1.224,139.6542,"Jul 24, 15",-0.06031449125442238
2015-07-27,138.6028,139.6315,138.2541,138.6639,3706240,3706240,-0.592767,-0.426,138.86,"Jul 27, 15",-0.0643139541239272
2015-07-28,139.3961,139.6402,138.167,139.5181,2721040,2721040,0.854281,0.616,139.1715,"Jul 28, 15",-0.058549923108015094
2015-07-29,139.4745,140.7821,138.9428,140.4247,3378396,3378396,0.906585,0.65,140.2203,"Jul 29, 15",-0.05243230367576745
2015-07-30,139.9104,140.695,139.2566,140.3114,1994665,1994665,-0.113324,-0.081,140.1861,"Jul 30, 15",-0.05319683740803495
2015-07-31,140.695,141.2703,140.0237,141.2093,3580226,3580226,0.897868,0.64,140.741,"Jul 31, 15",-0.0471379244494917
2015-08-03,140.9565,141.0872,137.6439,138.35,4615682,4615682,-2.8592,-2.025,138.6274,"Aug 3, 15",-0.06643211068667003
2015-08-04,138.0798,138.4459,136.7461,137.3824,5260575,5260575,-0.967605,-0.699,137.3534,"Aug 4, 15",-0.07296135022190373
2015-08-05,138.69,139.0736,137.2778,137.6439,3472774,3472774,0.261515,0.19,137.9394,"Aug 5, 15",-0.07119678207549644
2015-08-06,138.1098,138.4702,137.2748,137.3978,3004796,3004796,-0.246114,-0.179,137.6734,"Aug 6, 15",-0.07285743301557612
2015-08-07,137.0199,137.3363,135.6531,136.3431,3794897,3794897,-1.0547,-0.768,136.2263,"Aug 7, 15",-0.07997441207490945
2015-08-10,137.7934,138.4044,137.222,137.7758,4613391,4613391,1.4327,1.051,137.8608,"Aug 10, 15",-0.07030673795117097
2015-08-11,137.0814,137.1078,136.1146,136.6859,3167111,3167111,-1.0899,-0.791,136.6078,"Aug 11, 15",-0.07766124205353886
2015-08-12,135.5872,137.5736,135.3147,137.2572,3624852,3624852,0.571315,0.418,136.3997,"Aug 12, 15",-0.073806183613606
2015-08-13,137.1693,137.1957,135.6374,136.2991,2533378,2533378,-0.958057,-0.698,136.3854,"Aug 13, 15",-0.08027131837870251
2015-08-14,136.2376,137.3011,135.8685,136.8968,3226434,3226434,0.59769,0.439,136.8182,"Aug 14, 15",-0.07623811615649376
2015-08-17,136.4134,137.723,135.9739,137.389,2249554,2249554,0.492214,0.36,137.0991,"Aug 17, 15",-0.07291681427633462
2015-08-18,136.6859,137.5736,136.4574,137.1254,2018337,2018337,-0.263686,-0.192,137.0937,"Aug 18, 15",-0.07469555295087738
2015-08-19,136.3695,136.8265,134.8401,135.3059,4205904,4205904,-1.8194,-1.327,135.6229,"Aug 19, 15",-0.0869733033997795
2015-08-20,134.2512,135.2796,134.0402,134.1809,4011514,4011514,-1.1251,-0.831,134.5694,"Aug 20, 15",-0.09456465775812786
2015-08-21,133.1613,134.6467,130.7002,130.8321,7362116,7362116,-3.3488,-2.496,132.259,"Aug 21, 15",-0.11716192662500527
2015-08-24,126.1033,129.874,125.0925,126.1033,10189693,10189693,-4.7288,-3.614,127.4007,"Aug 24, 15",-0.14907125683812322
2015-08-25,129.1533,129.3027,123.5983,123.8971,7073209,7073209,-2.2062,-1.749,126.4449,"Aug 25, 15",-0.163958408825135
2015-08-26,126.6482,129.1884,124.9343,128.9423,6221791,6221791,5.0452,4.072,127.3425,"Aug 26, 15",-0.12991405237292242
2015-08-27,130.5244,130.9375,128.0282,130.5596,4976632,4976632,1.6173,1.254,129.9495,"Aug 27, 15",-0.11900072134736082
2015-08-28,129.8652,130.2607,129.3642,130.0674,4076276,4076276,-0.492211,-0.377,129.855,"Aug 28, 15",-0.12232202322751996
2015-08-31,129.54,130.4365,128.5556,129.9883,4093078,4093078,-0.079109,-0.061,129.7724,"Aug 31, 15",-0.1228557797872935
2015-09-01,127.369,127.4305,124.6794,125.4089,5272016,5272016,-4.5793,-3.523,125.9334,"Sep 1, 15",-0.15375697814162287
2015-09-02,127.3778,127.5184,125.8484,127.492,4252028,4252028,2.0831,1.661,126.7858,"Sep 2, 15",-0.139700489018178
